image_id,dr0,dr1,dr2,dr3,dr4,gt
data/test_messidor_2/20051020_43808_0100_PP.jpg,0.7849600911140442,0.20493260025978088,0.009992585517466068,0.00010855335858650506,6.193588433234254e-06,0
data/test_messidor_2/20051020_43832_0100_PP.jpg,0.8615133166313171,0.13263125717639923,0.005809946916997433,4.497884219745174e-05,5.60324622256303e-07,1
data/test_messidor_2/20051020_43882_0100_PP.jpg,0.835711658000946,0.1538608968257904,0.010286536999046803,0.0001408768439432606,3.969893214161857e-08,1
data/test_messidor_2/20051020_43906_0100_PP.jpg,0.0012880126014351845,0.16145293414592743,0.664706826210022,0.17213056981563568,0.00042161272722296417,2
data/test_messidor_2/20051020_44261_0100_PP.jpg,0.9205554127693176,0.0783475786447525,0.001090639503672719,6.343690074572805e-06,1.5507847228590776e-09,0
data/test_messidor_2/20051020_44284_0100_PP.jpg,0.8510254621505737,0.1390226036310196,0.009060285054147243,0.0008901574183255434,1.4282288702816004e-06,0
data/test_messidor_2/20051020_44338_0100_PP.jpg,0.825722336769104,0.16206857562065125,0.011953200213611126,0.00025453517446294427,1.2964444522367558e-06,0
data/test_messidor_2/20051020_44349_0100_PP.jpg,6.906385863203468e-08,0.002483606804162264,0.9022279977798462,0.09198914468288422,0.003299166914075613,2
data/test_messidor_2/20051020_44400_0100_PP.jpg,0.852710485458374,0.14012865722179413,0.007019251585006714,0.00014128639304544777,3.114035962425987e-07,0
data/test_messidor_2/20051020_44431_0100_PP.jpg,0.9396637082099915,0.05875646695494652,0.00156959961168468,1.0235093213850632e-05,1.9908616977204474e-09,0
data/test_messidor_2/20051020_44598_0100_PP.jpg,0.009377793408930302,0.41826990246772766,0.5697938203811646,0.0025516245514154434,6.9218785938574e-06,2
data/test_messidor_2/20051020_44636_0100_PP.jpg,1.0803309180573706e-07,0.06009421497583389,0.9016192555427551,0.037703100591897964,0.0005833952454850078,2
data/test_messidor_2/20051020_44692_0100_PP.jpg,0.9269897937774658,0.07113435119390488,0.0018678985070437193,7.914663910923991e-06,6.078436864953574e-09,0
data/test_messidor_2/20051020_44714_0100_PP.jpg,0.8720963597297668,0.1250036060810089,0.0028855493292212486,1.443399287381908e-05,1.1375043129646656e-07,0
data/test_messidor_2/20051020_44762_0100_PP.jpg,0.849510133266449,0.13728341460227966,0.012447244487702847,0.0007309278007596731,2.8287537134019658e-05,1
data/test_messidor_2/20051020_44782_0100_PP.jpg,0.7439918518066406,0.23601573705673218,0.019930047914385796,6.231925362953916e-05,2.9705811144253857e-08,1
data/test_messidor_2/20051020_44901_0100_PP.jpg,4.5044163954344185e-09,0.0012793010100722313,0.8053481578826904,0.18029940128326416,0.013073193840682507,2
data/test_messidor_2/20051020_44923_0100_PP.jpg,8.601608669778216e-08,0.0018088873475790024,0.6337203979492188,0.33926212787628174,0.025208547711372375,2
data/test_messidor_2/20051020_44982_0100_PP.jpg,0.8876751661300659,0.1087988018989563,0.0035096274223178625,1.6305999452015385e-05,7.17722770104956e-08,0
data/test_messidor_2/20051020_45004_0100_PP.jpg,0.1622028797864914,0.7550119161605835,0.08033628761768341,0.0024384940043091774,1.0414888492960017e-05,1
data/test_messidor_2/20051020_45050_0100_PP.jpg,3.156768286771694e-07,0.0003710609453264624,0.10807672888040543,0.8773266673088074,0.014225169084966183,3
data/test_messidor_2/20051020_45068_0100_PP.jpg,1.7705870902773313e-07,0.0014271793188527226,0.32748475670814514,0.6139757037162781,0.0571121908724308,3
data/test_messidor_2/20051020_45110_0100_PP.jpg,1.2365305792627623e-06,0.00027423686697147787,0.02413106895983219,0.9672680497169495,0.008325411006808281,4
data/test_messidor_2/20051020_45137_0100_PP.jpg,1.5509776858380064e-06,0.0003501077590044588,0.042015399783849716,0.9463135004043579,0.011319433338940144,4
data/test_messidor_2/20051020_53062_0100_PP.jpg,3.122302985048009e-07,0.0010422825580462813,0.07845763117074966,0.7504790425300598,0.17002072930335999,3
data/test_messidor_2/20051020_53178_0100_PP.jpg,9.896664414554834e-05,0.027103587985038757,0.42355185747146606,0.4579799175262451,0.09126562625169754,3
data/test_messidor_2/20051020_54209_0100_PP.jpg,3.797084104917303e-07,2.8471504265326075e-05,0.0043731858022511005,0.9120815396308899,0.08351646363735199,3
data/test_messidor_2/20051020_55346_0100_PP.jpg,7.008926331764087e-06,0.0001843993813963607,0.012078974395990372,0.8200355172157288,0.1676941215991974,3
data/test_messidor_2/20051020_55701_0100_PP.jpg,0.10659105330705643,0.5169061422348022,0.35841891169548035,0.017708394676446915,0.00037558109033852816,1
data/test_messidor_2/20051020_56592_0100_PP.jpg,0.7332581281661987,0.23100605607032776,0.034192536026239395,0.0015262460801750422,1.7087115338654257e-05,1
data/test_messidor_2/20051020_56791_0100_PP.jpg,0.9059198498725891,0.08988102525472641,0.004025689326226711,0.00015997076116036624,1.3537412996811327e-05,0
data/test_messidor_2/20051020_57157_0100_PP.jpg,0.9420247673988342,0.05539962649345398,0.002474141074344516,0.00010069255949929357,7.851503482925182e-07,0
data/test_messidor_2/20051020_57566_0100_PP.jpg,8.607913826175206e-10,0.0012626791140064597,0.3065718114376068,0.6232231855392456,0.06894227862358093,2
data/test_messidor_2/20051020_57622_0100_PP.jpg,1.125007884184015e-06,0.00144441076554358,0.09603089094161987,0.7327322959899902,0.16979128122329712,2
data/test_messidor_2/20051020_57761_0100_PP.jpg,1.973375037778169e-05,0.016524329781532288,0.7466729283332825,0.2360852062702179,0.0006978049641475081,3
data/test_messidor_2/20051020_57844_0100_PP.jpg,6.708550017719972e-07,0.0029648083727806807,0.5356791615486145,0.449974924325943,0.011380424723029137,2
data/test_messidor_2/20051020_57967_0100_PP.jpg,0.8999269008636475,0.09745191037654877,0.0026057851500809193,1.5171213817666285e-05,2.756996764219366e-07,0
data/test_messidor_2/20051020_58065_0100_PP.jpg,0.9412602186203003,0.057003121823072433,0.001711470540612936,2.5071216441574506e-05,4.485495708195231e-08,0
data/test_messidor_2/20051020_58214_0100_PP.jpg,5.742564098909497e-05,0.0025120889768004417,0.0809188187122345,0.8902956247329712,0.026216011494398117,2
data/test_messidor_2/20051020_58276_0100_PP.jpg,0.00022316737158689648,0.029320642352104187,0.5972319841384888,0.3729182779788971,0.0003059035225305706,2
data/test_messidor_2/20051020_61757_0100_PP.jpg,0.6339049935340881,0.3218027651309967,0.04330142214894295,0.0009825393790379167,8.28169231681386e-06,0
data/test_messidor_2/20051020_61804_0100_PP.jpg,0.003481176681816578,0.0820232406258583,0.8166186809539795,0.09669134765863419,0.0011855186894536018,1
data/test_messidor_2/20051020_61998_0100_PP.jpg,0.034604139626026154,0.10875237733125687,0.28352609276771545,0.14991877973079681,0.4231986403465271,4
data/test_messidor_2/20051020_62014_0100_PP.jpg,0.551481306552887,0.33216986060142517,0.11453551054000854,0.001767178880982101,4.620796244125813e-05,2
data/test_messidor_2/20051020_62337_0100_PP.jpg,6.755348067599698e-07,0.0011363271623849869,0.2785262167453766,0.6960805058479309,0.024256320670247078,2
data/test_messidor_2/20051020_62385_0100_PP.jpg,3.66494782610971e-06,0.0015329838497564197,0.1304078996181488,0.6199440360069275,0.24811136722564697,3
data/test_messidor_2/20051020_62461_0100_PP.jpg,0.9234671592712402,0.0743190348148346,0.0021726819686591625,4.119130608160049e-05,1.2604863819376533e-09,0
data/test_messidor_2/20051020_62510_0100_PP.jpg,0.6900818347930908,0.2931199371814728,0.016725270077586174,7.297380216186866e-05,1.6357230236963005e-08,0
data/test_messidor_2/20051020_62577_0100_PP.jpg,0.8475473523139954,0.14832821488380432,0.00409255875274539,3.184184606652707e-05,6.355610082664498e-08,0
data/test_messidor_2/20051020_62615_0100_PP.jpg,0.6939573287963867,0.27608147263526917,0.029778964817523956,0.00018198421457782388,2.2697666679505346e-07,0
data/test_messidor_2/20051020_62709_0100_PP.jpg,0.00043640361400321126,0.30166396498680115,0.6772366166114807,0.017558284103870392,0.0031047090888023376,4
data/test_messidor_2/20051020_62802_0100_PP.jpg,1.7075191494032513e-14,1.3656519248783638e-09,4.364039796200814e-06,0.000238819993683137,0.9997568130493164,4
data/test_messidor_2/20051020_62878_0100_PP.jpg,3.285776256234385e-05,0.013509856536984444,0.4751695692539215,0.4462055265903473,0.06508219242095947,2
data/test_messidor_2/20051020_63045_0100_PP.jpg,0.6845423579216003,0.2687299847602844,0.04409119114279747,0.001992488047108054,0.0006439900025725365,1
data/test_messidor_2/20051020_63269_0100_PP.jpg,0.9203544855117798,0.07861252129077911,0.001032260712236166,7.164825319705415e-07,1.0552468898694656e-09,0
data/test_messidor_2/20051020_63337_0100_PP.jpg,0.9240480065345764,0.07450021058320999,0.0014475227799266577,4.261630692781182e-06,6.736612379043549e-10,0
data/test_messidor_2/20051020_63711_0100_PP.jpg,0.032642871141433716,0.8203321099281311,0.13489677011966705,0.012055996805429459,7.22697441233322e-05,2
data/test_messidor_2/20051020_63829_0100_PP.jpg,0.8053233623504639,0.17776352167129517,0.015997499227523804,0.0009134103311225772,2.2054541659599636e-06,1
data/test_messidor_2/20051020_63936_0100_PP.jpg,0.004151204135268927,0.10948361456394196,0.641816258430481,0.2137756049633026,0.03077337145805359,1
data/test_messidor_2/20051020_64007_0100_PP.jpg,4.5785560587319196e-07,0.001037766458466649,0.14453372359275818,0.8153218030929565,0.039106301963329315,3
data/test_messidor_2/20051020_64249_0100_PP.jpg,0.8873723149299622,0.10928452759981155,0.003240002319216728,0.00010303343151463196,1.2311986097301997e-07,0
data/test_messidor_2/20051020_64388_0100_PP.jpg,0.9319450855255127,0.06733148545026779,0.0007191807380877435,4.1982725633715745e-06,1.4856623709036398e-09,0
data/test_messidor_2/20051020_64518_0100_PP.jpg,0.00020013209723401815,0.16338980197906494,0.8265154361724854,0.009774468839168549,0.00012017977132927626,2
data/test_messidor_2/20051020_64570_0100_PP.jpg,4.750802690978162e-05,0.03354952111840248,0.814877986907959,0.14153943955898285,0.009985578246414661,2
data/test_messidor_2/20051020_64653_0100_PP.jpg,0.6691620349884033,0.2746064364910126,0.05494439974427223,0.0012622378999367356,2.4968156139948405e-05,0
data/test_messidor_2/20051020_64703_0100_PP.jpg,0.845613420009613,0.14639216661453247,0.007942259311676025,5.2117400628048927e-05,2.918807773255594e-08,1
data/test_messidor_2/20051020_64775_0100_PP.jpg,0.8164312243461609,0.15456977486610413,0.016987096518278122,0.011978358030319214,3.3539323339937255e-05,0
data/test_messidor_2/20051020_64836_0100_PP.jpg,0.7579259872436523,0.22060281038284302,0.021043304353952408,0.00041848476394079626,9.3977232609177e-06,0
data/test_messidor_2/20051020_64945_0100_PP.jpg,0.33484169840812683,0.5718790292739868,0.08917365968227386,0.004069524817168713,3.609614577726461e-05,1
data/test_messidor_2/20051020_64993_0100_PP.jpg,0.9099486470222473,0.08535155653953552,0.004323208704590797,0.00037429388612508774,2.2874085061630467e-06,1
data/test_messidor_2/20051020_65166_0100_PP.jpg,2.2283151338342577e-05,0.006120914593338966,0.6972711682319641,0.19720225036144257,0.09938337653875351,2
data/test_messidor_2/20051020_65230_0100_PP.jpg,0.0004417744930833578,0.02338455244898796,0.8608828783035278,0.11259223520755768,0.002698542084544897,2
data/test_messidor_2/20051021_36097_0100_PP.jpg,1.930498072511e-08,0.0002144401369150728,0.48158830404281616,0.46168163418769836,0.05651553347706795,2
data/test_messidor_2/20051021_36208_0100_PP.jpg,4.313833578545312e-12,3.0378114388440736e-05,0.4299558401107788,0.5554369688034058,0.01457679271697998,3
data/test_messidor_2/20051021_36380_0100_PP.jpg,0.8312653303146362,0.15812113881111145,0.01031854934990406,0.0002937811950687319,1.2308802297411603e-06,0
data/test_messidor_2/20051021_36476_0100_PP.jpg,0.8509289026260376,0.13856571912765503,0.010316452942788601,0.0001883735676528886,4.5701071371695434e-07,0
data/test_messidor_2/20051021_39222_0100_PP.jpg,0.00023353018332272768,0.06296001374721527,0.6997694969177246,0.1947251260280609,0.04231182485818863,2
data/test_messidor_2/20051021_39314_0100_PP.jpg,2.3241616872837767e-05,0.05932413786649704,0.8097697496414185,0.128278911113739,0.002603913191705942,2
data/test_messidor_2/20051021_39482_0100_PP.jpg,0.956346869468689,0.04281054809689522,0.0008272050181403756,1.541705751151312e-05,1.4963251970812053e-08,1
data/test_messidor_2/20051021_39552_0100_PP.jpg,3.7642308825525106e-08,0.0007198276580311358,0.4806106984615326,0.5131620764732361,0.005507398396730423,2
data/test_messidor_2/20051021_39661_0100_PP.jpg,0.033278629183769226,0.33693259954452515,0.5399981737136841,0.08909869939088821,0.0006919357692822814,2
data/test_messidor_2/20051021_39719_0100_PP.jpg,0.0009699257789179683,0.12231450527906418,0.7438353896141052,0.1327059268951416,0.00017424061661586165,2
data/test_messidor_2/20051021_39845_0100_PP.jpg,0.6488269567489624,0.3295683264732361,0.021495934575796127,0.00010808573279064149,7.089568043738836e-07,0
data/test_messidor_2/20051021_39914_0100_PP.jpg,0.2673681080341339,0.3439811170101166,0.38395172357559204,0.004691775422543287,7.28495251678396e-06,0
data/test_messidor_2/20051021_40018_0100_PP.jpg,0.9119256138801575,0.08517561107873917,0.002784899901598692,0.000104027014458552,9.882065569399856e-06,1
data/test_messidor_2/20051021_40074_0100_PP.jpg,0.3625296354293823,0.504463255405426,0.12969285249710083,0.003174751065671444,0.0001394613500451669,2
data/test_messidor_2/20051021_40180_0100_PP.jpg,0.027093738317489624,0.40784263610839844,0.5502914190292358,0.014541758224368095,0.00023044305271469057,2
data/test_messidor_2/20051021_40248_0100_PP.jpg,0.3330778479576111,0.4391056001186371,0.2190009206533432,0.008776839822530746,3.8781061448389664e-05,2
data/test_messidor_2/20051021_40377_0100_PP.jpg,7.07302518776487e-08,0.016179991886019707,0.41765639185905457,0.38811421394348145,0.17804935574531555,4
data/test_messidor_2/20051021_40450_0100_PP.jpg,0.00028380806907080114,0.05402970686554909,0.47491395473480225,0.37433159351348877,0.09644097089767456,4
data/test_messidor_2/20051021_51418_0100_PP.jpg,0.9061293601989746,0.08947011083364487,0.004285244736820459,0.00011454621562734246,7.665503289899789e-07,0
data/test_messidor_2/20051021_51476_0100_PP.jpg,0.7563836574554443,0.22625336050987244,0.01721729151904583,0.000145370329846628,3.471957370493328e-07,0
data/test_messidor_2/20051021_51561_0100_PP.jpg,0.001420091837644577,0.349666565656662,0.6115641593933105,0.036792509257793427,0.0005566949839703739,2
data/test_messidor_2/20051021_51625_0100_PP.jpg,0.004660763777792454,0.430339515209198,0.535835862159729,0.027628671377897263,0.0015352111076936126,2
data/test_messidor_2/20051021_51748_0100_PP.jpg,2.714801848924253e-05,0.01140779908746481,0.623384952545166,0.3480015993118286,0.017178475856781006,2
data/test_messidor_2/20051021_51804_0100_PP.jpg,0.0021940518636256456,0.1271703839302063,0.8391712307929993,0.029528886079788208,0.0019354828400537372,3
data/test_messidor_2/20051021_51936_0100_PP.jpg,0.9239220023155212,0.070731982588768,0.004697803407907486,0.000643278646748513,4.936437107971869e-06,0
data/test_messidor_2/20051021_51994_0100_PP.jpg,0.9335312843322754,0.06340496242046356,0.0029050095472484827,0.0001569759624544531,1.7812444639275782e-06,0
data/test_messidor_2/20051021_52075_0100_PP.jpg,2.954862111437251e-06,0.008038255386054516,0.5686756372451782,0.30034205317497253,0.12294110655784607,3
data/test_messidor_2/20051021_52127_0100_PP.jpg,2.730879486989579e-06,0.004262103699147701,0.2762775123119354,0.5421736836433411,0.17728395760059357,4
data/test_messidor_2/20051021_57798_0100_PP.jpg,0.9292427897453308,0.06942427158355713,0.0013287757756188512,4.131625701120356e-06,1.0240909231740147e-09,0
data/test_messidor_2/20051021_57862_0100_PP.jpg,0.8862788081169128,0.10746411234140396,0.005535685922950506,0.0007204664871096611,9.2180545152587e-07,0
data/test_messidor_2/20051021_57975_0100_PP.jpg,0.5517564415931702,0.16620630025863647,0.18835043907165527,0.07483971863985062,0.01884710229933262,0
data/test_messidor_2/20051021_58035_0100_PP.jpg,0.4671490788459778,0.2483474314212799,0.20399637520313263,0.0754205659031868,0.005086532328277826,0
data/test_messidor_2/20051021_58178_0100_PP.jpg,0.6302856802940369,0.2852381765842438,0.06486212462186813,0.019353777170181274,0.0002602250315248966,2
data/test_messidor_2/20051021_58316_0100_PP.jpg,0.7101179957389832,0.22653570771217346,0.038683146238327026,0.023740459233522415,0.0009226563852280378,1
data/test_messidor_2/20051021_58388_0100_PP.jpg,0.8298559784889221,0.16733360290527344,0.0027973537798970938,1.3062337529845536e-05,3.578668383852346e-08,0
data/test_messidor_2/20051021_58522_0100_PP.jpg,0.9544570446014404,0.045179206877946854,0.00035579848918132484,8.056305887294002e-06,5.1029078740327805e-09,0
data/test_messidor_2/20051021_58683_0100_PP.jpg,2.805523581628222e-05,0.004098676610738039,0.0809466540813446,0.5473389625549316,0.3675876557826996,3
data/test_messidor_2/20051021_58802_0100_PP.jpg,3.44465697708074e-05,0.005717800930142403,0.30276525020599365,0.656125009059906,0.03535750135779381,2
data/test_messidor_2/20051021_59136_0100_PP.jpg,3.5279217769357274e-08,0.002509006066247821,0.7123658657073975,0.24205179512500763,0.04307328164577484,2
data/test_messidor_2/20051021_59243_0100_PP.jpg,2.0975924144295277e-06,0.003235612530261278,0.2926202118396759,0.5614309906959534,0.14271104335784912,3
data/test_messidor_2/20051021_59459_0100_PP.jpg,4.450327651284169e-06,0.0013198722153902054,0.04505131021142006,0.3209422528743744,0.6326820850372314,4
data/test_messidor_2/20051021_59504_0100_PP.jpg,8.015985599740816e-07,1.0553681931924075e-05,0.0002687816449906677,0.1079375147819519,0.8917824029922485,4
data/test_messidor_2/20051109_57451_0400_PP.jpg,0.8963160514831543,0.09883451461791992,0.004800841212272644,4.843689384870231e-05,1.8209794916401734e-07,1
data/test_messidor_2/20051109_57843_0400_PP.jpg,0.8584825992584229,0.1360088437795639,0.0054901959374547005,1.8026761608780362e-05,3.560351160558639e-07,0
data/test_messidor_2/20051109_59751_0400_PP.jpg,0.9505146741867065,0.04827042296528816,0.0011856042547151446,2.9320066460059024e-05,3.184477570528088e-09,1
data/test_messidor_2/20051109_59864_0400_PP.jpg,0.8970285654067993,0.09266683459281921,0.007611047010868788,0.0026868542190641165,6.637393198616337e-06,1
data/test_messidor_2/20051109_59969_0400_PP.jpg,0.8376545906066895,0.14600349962711334,0.015221853740513325,0.0010728818597272038,4.7121855459408835e-05,0
data/test_messidor_2/20051109_60031_0400_PP.jpg,0.7824817895889282,0.19371649622917175,0.02249085158109665,0.0013010018737986684,9.846338798524812e-06,0
data/test_messidor_2/20051109_60136_0400_PP.jpg,0.7373065948486328,0.2353009581565857,0.026874974370002747,0.0005134450038895011,4.01618444811902e-06,0
data/test_messidor_2/20051110_33960_0400_PP.jpg,0.6668546199798584,0.3075939118862152,0.025430552661418915,0.00011885813000844792,2.0908505575789604e-06,0
